id	binomial_name	registration number	shell_length	shell_width	head_length	head_width	flipper_length_1	flipper_width_1	flipper_length_2	flipper_width_2	flipper_length_3	flipper_width_3	flipper_length_4	flipper_width_4	circle_count	measure_count	shell_crack	timestamp	weight
18919	Lepidochelys olivacea	58879993117a74f45460b2d514da0312	439	376	83	77	299	277	302	272	293	220	187	211	0	2,0		1688061197	30,863
18311	Lepidochelys olivacea	3c58da8a26b9054162a71d926f05a7db	487	408	82	84	379	260	338	252	317	254	271	191	0	1,0		1681345764	33,924
23563	Dermochelys coriacea	0003f2fa66daceb5c8fca40d568afcc0	1784	908	280	179	1445	783	1629	1009	1383	725	1408	607	20	2,0		1735446187	426,271
22764	Lepidochelys olivacea	52e9ca0d34b18bcc475a44d81ec1c53f	433	353	62	75	301	251	319	247	251	209	269	227	0	4,0		1727114309	30,629
21802	Chelonia mydas	1dc1b30108363de6d3b252bb47bbc895	1230	1076			808	722	934	719	611	544	647	490	100	4,0		1717402757	139,031
21476		9f163702ec3125ab517252209522a08e	350	263	72	65	262	178	231	203	168	155	175	175	0	2,0		1713906328	26,756
24064	Lepidochelys olivacea	a5a91df2ce8a558e070eb12b570baefd	439	342	78	90	304	251	302	236	269	157	252	184	0	3,0		1740014116	31,425
21726	Lepidochelys olivacea	55a5dce60400f41a3bca6f18a085a0d3	334	275	46	52	247	184	222	205	221	166	194	182	0	4,0		1716713667	28,01
18713	Chelonia mydas	761f3fbe5de665fed57fbd7322bda25b	1056	1034	164	197	600	558	552	548	498	463	533	352	75	4,0	1	1685662551	96,081
21100	Lepidochelys olivacea	f35104a3920b24d0247671025bf2bbeb	542	430	91	84	341	275	363	310	267	206	294	226	7	2,0		1710141811	35,632
23288	Lepidochelys olivacea	ccf892db8a4a8d22126f62e5f5190efe	457	372	70	76	279	238	334	221	250	192	260	221	0	1,0		1732512878	31,437
19422	Chelonia mydas	d52ac34d6d7bb725fa7a0a92d1c04bb6	837	785	141	152	457	414	506	423	349	261	345	310	78	2,0		1693215350	61,716
18957	Lepidochelys olivacea	44c00f78d60ee91a1e953151ed3b937a	379	310	68	65	293	189	284	201	216	144	213	169	0	2,0		1688527571	28,08
24080	Lepidochelys olivacea	e327a2dc75d915ce7c03fc29bd7f7550	412	306	78	64	242	235	310	271	227	184	217	209	0	2,0		1740157511	29,318
22640	lepidochelys olivacea	da075879d975ce03b522d10f0e098bb1	350	273	58	49	276	163	244	176	195	149	235	117	0	3,0		1725790890	26,951
23982	Chelonia mydas	486fb48b3bc99c9f51625ee0263d0042	774	736	116	145	457	455	524	468	393	367	365	254	91	4,0		1739346458	62,347
18111	Lepidochelys olivacea	ffb9c712222bd6e63f104f7df5f1866e	482	408	95	85	377	258	385	248	245	228	288	256	0	1,0		1679383523	33,699
25246	Lepidochelys olivacea	761cad32a69c9faddec68f1ab9015126	396	300	68	62	290	221	289	219	263	132	206	192	0	4,0		1751291920	28,612
21984	Lepidochelys olivacea	b5bf32640cdb2b966a71ce8327db936c	440	305	89	75	325	234	286	189	227	206	223	181	0	4,0		1719241555	30,152
18736	Lepidochelys olivacea	1df35cc7996f4a25baab2e92a10840c5	677	551	137	101	510	334	538	426	352	289	342	311	39	4,0		1685855067	43,326
18153	Chelonia mydas	b2c9bceaf6010f093543151f56b10405	834	718	134	129	564	423	484	424	377	337	406	307	66	2,0		1679823505	64,588
22677		b9d43fcb07909010e6079ab6495ce3e0	1051	928	173	161	676	549	565	643	471	476	482	422	63	4,0	1	1726093500	93,422
21046	Lepidochelys olivacea	c723ba4cfb9479ae42af58f87717794a	634	532	125	114	447	344	390	427	330	342	331	286	39	3,0	3	1709595452	41,679
20406	lepidochelys olivacea	88b4176be78179fd8d77c5d911f62387	564	420	93	90	358	295	392	294	331	240	289	225	9	4,0		1702920645	35,731
20445	Lepidochelys olivacea	ec45375dd7a9dfec9450a3c2522133f1	387	298	64	53	263	204	237	207	208	142	202	179	0	1,0		1703250602	28,652
23935	Caretta caretta	35f49fa74e47587a61e936aa7c325c97	422	228	76	52	166	108	199	111	164	82	142	92	40	4,0		1738778097	38,626
19470	Chelonia mydas	4252e7b39b463b8976cd112d391ba67a	962	740	143	140	604	528	563	479	429	318	437	332	62	4,0		1693739054	74,344
21261	CARETTA CARETTA	6ded8abc3692d0e17cfe49aa7f6dced3	1149	624	208	119	563	305	559	302	452	234	450	238	123	1,0		1711814468	193,609
20157	Chelonia mydas	bef15f25fe55d2f7a6b3a45eebfb63f3	1193	1122	185	215	742	800	773	667	554	511	654	464	97	1,0		1700589346	128,669
18635	Caretta caretta	c70be9ca70695cad7a1b6c5a170c16c4	181	101	29	20	99	51	94	57	77	38	80	44	26	2,0	1	1684789951	18,046
23797	Chelonia mydas	3892f51495755e43b9e6b3553adc4626	1448	1351	247	205	925	813	736	681	660	665	783	645	75	3,0		1737541251	166,477
23460	Chelonia mydas	06a4221cea8b314adbcf13de5deabef6	889	824	160	147	518	544	496	506	470	364	365	406	64	4,0		1734541456	73,813
18251	Lepidochelys olivacea	fbce61120ee0144f7ce9c8a6e5c92b8a	340	251	52	69	194	129	234	149	205	155	198	148	0	1,0		1680721040	27,146
24546	Lepidochelys olivacea	bab7810895639454bee9d26d16b82f81	358	287	51	63	262	209	240	166	194	169	194	181	0		1	1744508205	27,598
18385	Chelonia mydas	d29bd388a397a1c71e09e42dfe5dee24	1331	1087	181	195	750	587	730	601	448	567	663	567	113	2,0	5	1682340013	125,533
18903	Chelonia mydas	7905ffe0f69bb260f4b8b1e195e9fd07	1599	1352	266	260	988	813	930	774	794	723	736	670	56	2,0	1	1687812740	190,944
20693	Lepidochelys olivacea	b5b7c29f375cce9aa00ff1b357277086	359	282	56	57	236	170	247	189	219	166	180	150	0	2,0		1705609195	27,451
23657	chelonia mydas	a7d7e9ac59fc295e24829d298ec6c2a9	967	851	137	132	537	468	598	533	467	396	444	390	79	1,0	1	1736283693	83,699
17995	Caretta caretta	dffad0b83c075d94c34a53bcb28cc660	771	418	135	85	390	199	358	183	304	168	319	162	77	3,0	3	1678328741	102,104
19396	Chelonia mydas	67b1ca01302f2a7c283579bbd4c2b293	1099	963	173	196	650	629	702	583	495	494	512	416	80	1,0		1693001223	100,565
18013	Lepidochelys olivacea	d0907edd44f2e0173144cd4143981a4d	553	455	85	87	411	280	401	274	279	252	311	268	13	2,0		1678509562	36,763
21287	Lepidochelys olivacea	55c3026c1dee5025f6dc4c9961bd24d2	611	481	103	103	362	301	512	388	325	262	316	304	27	4,0	2	1712149365	38,398
18883	Chelonia mydas	724912abfd61a4e674651c18c552a58f	1019	865	162	204	567	532	583	543	409	421	481	437	88	3,0		1687601118	83,279
25064	Chelonia mydas	e3b9060280ac78cff4b7549918de2c0a	826	653	155	126	481	458	501	415	357	390	382	360	65	3,0		1749592517	62,173
17746	Lepidochelys olivacea	1afb950be5d919926e7b4145a253f9e7	557	487	83	97	379	320	362	305	292	248	286	220	16	3,0	2	1675730866	36,251
19303	Eretmochelys imbricata	643f98b50349b22b1d2e86ce26cab8fb	735	449	124	107	423	238	306	197	284	183	346	198	70	2,0		1691969187	41,549
22474	Lepidochelys olivacea	72b06001707899c7975149de8c6a6638	577	472	94	81	386	327	403	326	348	302	285	267	19	1,0		1723943584	36,347
23117	Chelonia mydas	8746896939e64ccdc8fe8faa25e5808d	850	753			519	465	557	543	404	438	402	378	70	1,0		1730616567	69,576
22578	Chelonia Mydas	5983f6c84b4a6db2d64e8581d7bd9224	757	615	103	124	495	365	450	391	371	315	341	354	64	1,0	1	1725173145	54,072
24079	Chelonia mydas	fb0f8f0d7fcc863fd807151ac5d06195	1081	1080	206	212	621	671	640	595	469	439	554	535	67	3,0		1740144875	104,745
22471	lepidochelys olivacea	0b1b66a94869e406d543222028f60466	728	610	132	116	448	410	502	421	400	345	399	341	54	1,0		1723905898	
21058	Lepidochelys olivacea	9df2707576e59b466014588bfa833eff	636	549	109	116	421	349	510	353	376	228	400	269	30	2,0		1709697353	40,569
19392	chelonia mydas	5492dcf51cd326e767f2f5f47b759540	1318	1093	186	227	760	538	727	622	634	436	585	574	59	1,0		1692946724	132,96
18433	Lepidochelys olivacea	6bb10293104f6b5e96798964cbf17eaf	679	533	92	107	486	392	508	404	381	307	384	338	51	4,0		1682727333	41,179
18082	Chelonia mydas	922491c3f865eae46911ba81718c55da	847	780	151	158	469	441	562	430	395	376	424	326	64	4,0	1	1679177598	66,2
19545	Caretta caretta	deb11b434aba2e40c7d401683be40fdc	657	352	114	75	360	185	306	172	271	120	249	174	56	4,0		1694545486	79,662
23809	Caretta caretta	342a4a71299c5587f12dd5c6bbdd10ed	266	154	39	27	152	76	125	62	97	53	103	64	34	2,0		1737690004	23,774
23086	Lepidochelys olivacea	5f0329d713bf186b9386e375943707a7	412	350	82	70	309	235	283	244	220	172	215	206	0	1,0		1730249066	29,648
22622	Chelonia mydas	fb1d0d648a8819af7aa87d560fffe84d	898	773	175	159	587	397	515	536	482	440	475	291	70	1,0	1	1725629157	80,106
22532	Lepidochelys olivacea	01e8aaabad6397bcfce5a25b67c1aba0	497	349	67	90	352	307	299	231	248	213	318	207	0	3,0		1724572388	32,815
19117	Chelonia mydas	129dc843727dc2c5ebaafc289112340f	887	745	122	163	556	380	496	359	360	261	397	327	74	3,0	1	1690285273	67,891
23345	Lepidochelys olivacea	d6fed1501fca1c2da1f5d413c0746f69	640	494	105	131	407	325	450	310	324	287	381	294	30	4,0	2	1733177883	38,141
18275	Chelonia mydas	7fcc6ccccc1c71627b4b7ac2991cbeeb	887	788	151	129	506	388	530	503	439	397	391	390	74	2,0	1	1680973844	
18485	Lepidochelys Olivacea	55f7479dea0ffbc4673dbdfbb2cd81a6	565	482	111	86	405	330	390	273	312	245	293	316	24	4,0		1683317912	37,715
21767	Lepidochelys olivacea	7a5e1b5928970385d0d1d022b6271d1a	452	334	63	62	320	199	417	269	279	192	272	220	0	2,0	1	1717117272	30,888
19160	Lepidochelys olivacea	c1dc12433af29eb01e766b29dde130cf	392	267	49	68	261	160	266	238	228	223	234	191	0	2,0		1690594715	27,588
22809	Chelonia mydas	b5c229ffa0c7966ec13b60a80dfd3b31	753	676	135	136	509	344	491	417	388	333	330	322	83	4,0		1727542503	56,617
19971	LEPIDOCHELYS OLIVACEA	bf64aaf9668481d47478a35c2ab2529e	365	308	43	67	208	232	253	205	199	143	177	167	0	1,0		1698747791	27,316
17758	Lepidochelys olivacea	f373a5180204bcd943331b6871ab52a0	476	371	91	77	322	294	349	283	258	238	283	272	0	2,0		1675820825	33,3
19827	Lepidochelys olivacea	2354505873bf2f87768c20fab7401c04	382	313	58	75	286	174	280	210	228	177	177	167	0	3,0		1697532605	27,785
19642	Chelonia mydas	7193c5dc5e9067159b516d8657969e95	1304	1101	238	243	835	784	679	720	535	619	558	517	97	3,0	3	1695699847	144,019
19400	Lepidochelys olivacea	881f09b5c445edcf30dded4e84d54110	474	372	77	79	313	257	296	257	275	225	293	186	0	2,0		1693063239	32,536
24221	Lepidochelys olivacea	2b79887209b940b6e449933aaa46bc1c	433	362	82	85	362	232	283	224	227	184	252	203	0	3,0		1741465516	31,616
19230	Lepidochelys olivacea	09f901d1a73981e7e9981be3ff70c310	639	496	111	106	425	340	467	361	349	291	390	275	31	2,0		1691219030	39,849
20114	Lepidochelys olivacea	cfca3de859226366d3469a587465d76d	542	400	82	80	353	293	380	282	296	244	321	205	7	4,0	1	1700153720	33,948
24595	Lepidochelys olivacea	19b5bee9649f2dfc981903aacfaa71fd	467	379	77	88	327	253	347	273	244	207	296	206	0	4,0		1744951643	32,465
24749	Chelonia mydas	75952b2b8004af31242250231ef8667f	1266	1139	217	215	725	627	714	729	537	499	636	452	79	2,0		1746537108	135,577
24893	Lepidochelys olivacea	27016624d55ea7e2656cdc0834267166	600	479	97	80	412	354	424	298	321	292	293	259	20	2,0	2	1747981462	36,955
18376	Chelonia mydas	382abf8a42ea69962a155d41ccd8f332		847	173	187	605	476	661	590	471	384	463	395	59	4,0		1682247453	87,142
24872	Chelonia mydas	5df96a31fb5109d04bfabed39e1ef7d3	900	763	145	127	594	446	492	573	384	354	418	390	84	1,0		1747781057	76,959
18238	Caretta caretta	71530b3f52a8747514300a946cdc5c07	1264	697	176	155	611	378	645	393	512	249	484	280	117	4,0		1680579490	203,415
23897	Lepidochelys olivacea	432de266fd28bf28307c377c44d73ea9	438	367	58	70	271	238	315	241	240	153	261	202	0	1,0		1738503968	29,936
23735	Chelonia mydas	693cc99c958fb98741a521810db9e4ec	774	632	126	134	446	344	468	454	400	370	359	375	60	1,0		1736949568	55,305
18764	Lepidochelys olivacea	b5908d5542886f3ad442c596f2972bf5	412	338	54	67	287	188	243	223	219	185	231	136	0	1,0	1	1686194499	28,343
24006	Lepidochelys olivacea	ac64fe0f8a51d2a58c344e85887c782e	440	354	81	49	350	245	300	245	253	199	219	204	0	1,0		1739482696	31,133
19101	Lepidochelys olivacea	ba242128f05728344abe131f78c774bb	376	288	63	56	253	213	299	192	207	157	237	179	0	2,0		1690170350	27,509
19031	CARETTA CARETTA	2930610e72a214a29376c339a8b6efba	214	118	31	15	101	53	108	61	73	44	77	46	28	3,0		1689415513	20,046
24177	Dermochelys coriacea	04fcb92eeecfa9d9fd1200944d046cef	1910	976	320	210	1659	932	1917	940	1529	813	1467	688	29	1,0		1741031768	453,254
24644	lepidochelys olivacea	d8ec882314a7752bcd21859db0867f0f	491	435	79	70	361	206	315	304	254	247	241	218	0	3,0		1745349774	34,775
25075	Lepidochelys olivacea	30a79d23508304d78a44f69cbf4f22d6	445	329	72	68	311	251	306	242	230	191	248	185	0	2,0		1749758516	30,47
24802	Chelonia mydas	a063603a286a4fe671f44f822feb90ea	983	895	186	183	593	540	603	524	504	443	487	504	95	4,0		1747126085	97,943
24203	Chelonia mydas	e47a38cc573d7272f11defbe7bc2253f	827	715	130	148	500	386	541	384	430	294	430	356	49	2,0		1741340206	62,548
20322	lepidochelys olivacea	094bb9f7c1e616feab4711618e7c402f	352	292	57	62	254	218	247	177	214	182	216	172	0	3,0		1702153192	27,231
20648	Lepidochelys olivacea	66f35faef8df69fe6547a0ed5f4d1141	450	377	77	83	310	236	335	220	273	203	263	226	0	3,0		1705276525	31,422
21246	lepidochelys olivacea	3e2e6eed3596a880deb6c901de8496fc	451	362	77	76	365	288	341	260	261	197	266	198	0	3,0		1711686516	32,022
24648	Chelonia mydas	f53e2ed6500bb847d6e4691b31c12ac1	772	591	124	165	397	367	428	412	418	313	332	319	76	1,0		1745383412	54,1
23279	Lepidochelys Olivacea	08e81bb373ad065c5ced642ae4fbc816	335	272	50	51	248	202	262	211	195	149	198	159	0	3,0		1732401909	26,691
19861	Dermochelys Coriacea	948a41173bac4d4f26d16c06a3b60313	1526	810	288	165	1566	919	1685	682	1202	599	1299	626	11	2,0		1697849994	408,558
21560	Lepidochelys olivacea	3b347126dda2ea47e22d1b3889c5b0a9	421	341	70	69	265	216	311	213	231	207	267	159	0	3,0	1	1714844698	30,511
23415	Caretta caretta	4d513568ef29ad8577900a26d8ca14bc	231	144	36	28	115	66	125	72	85	61	84	53	30	3,0		1734056628	21,129
18855	Lepidochelys olivacea	a267885b4198e70a5fb1081e8d3f2704	383	294	59	63	265	227	256	222	221	194	209	130	0	4,0		1687221530	28,355
23342	Lepidochelys Olivacea	00bc2a5ff24a9fc1e96f88d13cfcb2f2	494	369	81	64	314	249	350	199	289	220	313	191	0	3,0		1733124932	31,493
22686	Lepidochelys olivacea	5adaaa48ce68aa5a5bb6fad0cfc29428	418	343	76	59	281	249	236	214	239	165	238	170	0	2,0		1726228022	29,994
24161	Eretmochelys imbricata	6f61c0e6e12a5ead436eb41fbd8547e8	228	138	30	27	108	62	117	83	79	57	86	55	32	1,0		1740868269	21,445
21356	Lepidochelys olivacea	b8f40d75348ca0eead0b652f0a1e9838	610	529	98	86	454	343	438	327	311	294	356	271	33	1,0		1712796135	39,152
22048	Chelonia mydas	143c17f708c2b9b74ef46750cfb261ae	815	751	125	144	448	397	467	489	379	349	432	320	60	1,0	1	1719840382	61,28
19028	Lepidochelys olivacea	34b4bcb7651870a59ea2869be82451c6	783	638	118	115	538	385	572	426	465	354	419	322	62	1,0		1689371914	47,779
20421	Lepidochelys olivacea	04f8e980723f27c2b8ee7b56f7071ae6	392	313	80	65	324	225	262	227	218	171	229	203	0	2,0		1703063766	29,297
19140	Chelonia mydas	de290a2f3730a9759eabd2d8d891a085	990	913	158	196	548	557	638	664	483	489	449	421	84	3,0		1690414877	96,914
22178	Chelonia mydas	b6141e92f47a749c63a86b3dbaf7a86f	1077	924	183	195	672	562	628	622	454	372	434	416	110	2,0		1720944633	90,491
23997	Lepidochelys olivacea	0999ca7263eb81bde08da8307edd6b33	432	300	73	74	300	254	260	256	241	155	230	176	0	3,0		1739412539	29,949
21760	Lepidochelys olivacea	22eccaad2a833592387352af00d03d42	470	359	79	71	290	296	281	219	276	242	278	215	0	3,0		1717081737	31,068
18958	Chelonia mydas	8b2e3db3ac01c1557ec7f224536f9f30	1144	1047	222	209	702	628	683	672	606	411	519	496	90	4,0		1688530078	122,525
22383	Lepidochelys olivacea	8b187243513028ac964e3572e4dfaf11	385	300	59	53	272	218	286	253	219	177	225	125	0	3,0	1	1722938969	28,143
18428	Chelonia mydas	600127b00fb0c156fb6a64d941abe1a4	1007	909	175	196	558	587	608	549	512	441	434	422	84	3,0	1	1682691420	96,821
21953	Chelonia mydas	8b15263cf4ed5a319d1b89287f735e73	686	684	126	109	509	534	442	379	378	337	380	320	78	3,0		1718885466	54,954
20337	Eretmochelys imbricata	4f986f60b4a4df78f2a50c9dff6a0669	236	141	42	34	96	76	120	76	112	56	102	60	33	2,0		1702299855	22,243
25105	Eretmochelys imbricata	2e2e72141e5d2190d8642f557fc0a85d	479	293	85	61	241	145	249	135	203	146	175	134	40	2,0		1750055794	29,829
20069	Lepidochelys olivacea	ec94f08c699ff63d8344af1486af2cbe	555	474	108	91	371	250	360	325					11	4,0	2	1699747512	36,485
22013	Lepidochelys olivacea	83c09f4e8f1e855e27030f9bbccf4779	459	376	77	74	336	294	313	249	224	199	282	170	0	4,0		1719530717	31,464
21020	chelonia mydas	4c59d54641b763691656c4c1d94a0b86	842	792	151	182	540	453	483	461	413	345	398	412	90	1,0		1709262694	70,734
21605	Eretmochelys imbricata	9edab7a3d4c086873378d1e05a55b930	250	150	34	31	108	84	114	65	99	70	90	59	18	3,0	1	1715283564	21,698
24504	chelonia mydas	b30ba15f56ef774ec1ff386dac3ced69	961	835	179	138	559	493	534	467	395	425	467	411	88	4,0		1744028228	81,006
22446	Chelonia mydas	2e9cfc9bbe269fd6b2f7354a7dc4e180	1099	956	187	180	638	534	715	546	488	444	507	443	98	4,0		1723734537	100,363
21018	Dermochelys coriacea	14516d0b63b6ccec772576d255b106d8	2399	1203	422	245	2303	1324	2121	1376	1831	896	1791	771	47	1,0		1709250082	549,443
20350	lepidochelys olivacea	fffbe55cc39a00667433a779a7fe3f60	354	279	60	54	237	207	248	210	205	165	198	138	0	4,0		1702423301	27,164
21111	Lepidochelys olivacea	9a44745b1f7eccdfe80ae1a00ff4ebe2	416	350	57	66	275	216	297	222	262	201	192	220	0	1,0	1	1710251609	29,369
23789	Lepidochelys olivacea	653675b507148ac69a6fd386665f8b23	566	434	104	72	384	357	403	364	356	294	355	265	25	4,0	2	1737457536	37,179
17859	Eretmochelys imbricata	71d901d7881923e84b31da02e1db459a	287	155	47	35	133	83	146	105	104	60	96	65	24	2,0		1676772528	22,443
19255	Chelonia mydas	f9a0f1d8a2510bdfc89864d66daccc27	957	872	170	156	541	537	603	552	444	448	515	421	95	1,0		1691480465	84,787
18178	Chelonia mydas	388dc77fa2947f7c81fff15303e5c5ee	1275	1153	190	238	806	610	722	763	659	565	696	580	50	2,0		1680025777	132,687
20888	Lepidochelys olivacea	f964bbe1432d2713d82b1c009995bada	590	492	89	80	402	325	413	306	326	223	358	247	26	1,0	2	1707819081	38,1
24828	Chelonia mydas	ed3e4489500a88e6eff2e5b5c2da9f2e	982	879	139	172	566	515	599	592	500	401	427	407	72	1,0		1747324999	88,74
22604	Lepidochelys Olivacea	a7cf64d6ddbab0c99938ac7b126eb4f2	482	428	74	81	404	253	347	304	305	208	265	253	0	3,0		1725460153	33,395
21897	lepidochelys olivacea	59f4a6fe204cecc4b0e982d1a173b1fe	349	266	51	51	242	171	254	172	184	140	197	189	0	4,0		1718323878	27,064
22890	Chelonia mydas	5b1182ae3f015ee192d14cf351fb22e8	1195	1058	147	211	641	563	649	596	486	443	418	492	99	2,0		1728448492	111,227
18881	Lepidochelys olivacea	a70d0735dd6201204706c1ecb4718615	453	379	84	79	344	271	328	235	319	198	277	204	0	3,0		1687563774	32,692
24330	Chelonia Mydas	ffea4045eb77613697d0cb118f2d3495	1081	981	134	145	658	563	662	508	516	473	493	493	81	3,0		1742575306	92,35
21414	Chelonia mydas	1eafd1f65018fafa6f719af5eed20565	1487	1253	297	286	917	772	866	766	596	669	680	627	91	1,0		1713325356	166,33
23845	Chelonia mydas	3d7877470bddf69e76c2611c06081a1a	899	805	151	157	505	453	654	552	487	407	397	399	94	3,0	2	1737993426	70,888
17714	Lepidochelys olivacea	b17122880af5304783d612de2833748d	453	350	76	79	295	236	338	233	216	154	284	216	0	1,0		1675375099	30,661
22054	Lepidochelys olivacea	00fe5dc7e714794f7f51bf95e39eb0a7	348	300	74	55	263	226	263	185	234	167	219	158	0	2,0		1719900019	28,299
23240	Chelonia mydas	464b32329f4c3f9b122e86148d71e20b	1472	1494	220	259	865	903	904	699	732	654	652	790	125	1,0		1731996728	185,276
23753	Chelonia mydas	86dcb6aa7b2334a57f22e9ac708471a3	1127	1025	214	213	756	641	708	625	577	423	568	543	97	3,0		1737094252	114,546
18671	Lepidochelys Olivacea	0a3ca36bedaa743d9aad364f498ea2a0	434	370	75	79	310	230	343	205	265	223	249	210	0	4,0		1685074262	32,449
21515	caretta caretta	9df0a6db24179c8abe474cf7418b551c	897	490	173	108	531	239	422	279	302	210	331	159	113	2,0		1714272580	129,784
22404	Chelonia mydas	60385a7e3d6d7978d81f2066c6acdb3c	1191	1026	210	181	664	631	851	657	548	520	572	462	98	1,0	3	1723240462	124,278
18701	Lepidochelys olivacea	23cd0375821db50137c9e7926f1c52e0	447	349	67	62	314	214	308	275	248	215	252	186	0	2,0		1685480542	30,202
19863	Chelonia mydas	c44c87d74fe7cfb67477236babe6d910	878	803	166	169	433	478	533	461	497	352	468	384	79	2,0		1697853517	72,094
23561	Lepidochelys olivacea	46f267c44d0d128617c3e7105f5c9653	541	433	83	83	388	277	339	314	317	273	313	224	12	1,0		1735432464	34,753
21639	Lepidochelys olivacea	441e969aef53b9ecec02e19913e0da50	396	345	67	51	284	251	304	244	250	206	230	179	0	2,0		1715752232	29,143
25020	Lepidochelys olivacea	3c93f98155d4074ba7e2daaa79e684dc	424	352	78	54	315	208	320	257	270	206	231	201	0	4,0		1749092539	29,946
24168	Chelonia mydas	d4bab496fac10affc593aa679411ea81	844	720	134	145	588	501	552	474	370	314	423	330	96	3,0		1740945056	70,769
20218	Chelonia mydas	062b8fd39a23c9cba1edbfe948727106	1361	1274	192	214	890	737	851	678	721	570	642	610	84	2,0		1701143543	148,241
25196	Chelonia mydas	8b4a8fe875784e2685764db91bdc586f	817	900	167	162	493	433	580	536	412	402	408	407	70	3,0		1750780349	73,524
19572	Chelonia Mydas	4966b1c4ed439f2a634e1c681f099554	1124	1147	191	198	657	616	562	695	586	459	524	515	61	4,0		1694790196	110,656
23194	Chelonia mydas	713c04c201caf14a80235e56e7e92847	888	900	135	162	580	521	549	489	427	379	435	344	89	2,0		1731491043	80,859
21206	Lepidochelys Olivacea	06445266f13d9f598192228928567925	530	412	97	70	356	348	456	334	291	295	278	235	11	3,0		1711325808	37,115
23357	Lepidochelys olivacea	e68000e8a1d9a3a783bd4ac27b305f28	493	431	71	105	361	311	321	297	217	211	251	260	0	3,0		1733348305	33,654
